company_acer,company_apple,company_asus,company_dell,company_hp,company_lenovo,company_lg,company_msi,company_other (chinease/korean),company_other (european/american),company_samsung,company_toshiba,cpu_brand,cpu_cores,cpu_mark,cpu_name,cpu_name_key,cpu_thread_mark,gpu_brand,gpu_g2d_mark,gpu_g3d_mark,gpu_name,gpu_name_key,inches,memory_flash_storage,memory_hdd,memory_hybrid,memory_primary,memory_secondary,memory_ssd,opsys_android,opsys_chrome os,opsys_linux,opsys_macos,opsys_windows 10,opsys_windows 7,price_bracket,price_euros,ram_gb,screen_panel_ips,screen_resolution_l,screen_resolution_w,screen_retina_display,screen_touchscreen,typename_2 in 1 convertible,typename_gaming,typename_notebook,typename_ultrabook,weight_kg
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3665,Intel Core i7 7600U 2.8GHz,Intel Core i7-7600U @ 2.80GHz,1989,Intel,218,922,Intel HD Graphics                                 ,Intel HD Graphics 620                             ,14.0,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,1680.0,8,0,1080,1920,0,0,0,0,0,1,1.36
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Budget,409.0,4,0,1080,1920,0,0,0,0,1,0,2.2
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,1128,Intel Celeron Dual Core N3350 1.1GHz,Intel Celeron N3350 @ 1.10GHz,809,Intel,218,922,Intel HD Graphics 500                             ,Intel HD Graphics 620                             ,11.6,1,0,0,32.0,0.0,0,0,0,0,0,1,0,Budget,304.45,2,0,768,1366,0,0,0,0,1,0,1.15
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,313,3347,Nvidia Quadro M1200                               ,Quadro M1200                                      ,15.6,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,1925.0,8,0,1080,1920,0,0,0,0,0,0,2.67
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,515,7314,Nvidia GeForce GT 940MX                           ,GeForce GTX 980M                                  ,14.0,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,1943.0,8,1,1440,2560,0,0,0,0,0,1,1.7
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,AMD,164,470,AMD Radeon 520                                    ,Radeon R5 M420                                    ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,469.0,4,0,1080,1920,0,0,0,0,1,0,2.1
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,3280,Intel Core i7 6500U 2.5GHz,Intel Core i7-6500U @ 2.50GHz,1709,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,789.01,8,1,1080,1920,0,1,1,0,0,0,1.6
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,928.0,8,1,1080,1920,0,1,1,0,0,0,1.27
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,AMD,516,649,AMD Radeon R5 M430                                ,Radeon R5 M430                                    ,15.6,0,0,0,256.0,0.0,1,0,0,1,0,0,0,Budget,598.9,4,0,1080,1920,0,0,0,0,1,0,2.3
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,13.3,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Mid Range,689.0,4,0,768,1366,0,0,0,0,1,0,1.65
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3280,Intel Core i7 6500U 2.5GHz,Intel Core i7-6500U @ 2.50GHz,1709,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1500.0,8,0,1080,1920,0,0,0,0,0,1,1.43
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,539.95,8,0,768,1366,0,0,0,0,1,0,2.14
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,AMD,336,3166,AMD Radeon RX 550                                 ,RadeonT RX 5500M                                  ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1215.38,8,1,1080,1920,0,0,0,0,0,1,1.75
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,15.6,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,1899.0,16,1,2160,3840,0,1,1,0,0,0,2.0
0,0,0,0,0,0,0,0,1,0,0,0,Intel,4,1931,Intel Celeron Quad Core N3450 1.1GHz,Intel Celeron N3450 @ 1.10GHz,762,Intel,218,922,Intel HD Graphics 500                             ,Intel HD Graphics 620                             ,12.3,1,0,0,64.0,0.0,0,0,0,0,0,1,0,Budget,449.0,6,1,1824,2736,1,0,0,0,1,0,1.4
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,7213,Intel Core i7 7820HQ 2.9GHz,Intel Core i7-7820HQ @ 2.90GHz,2141,Intel,218,922,Intel HD Graphics 630                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1427.0,8,0,1080,1920,0,0,0,0,1,0,2.31
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,2719,Intel Core i3 7100U 2.4GHz,Intel Core i3-7100U @ 2.40GHz,1391,Nvidia,171,1504,Nvidia GeForce 940MX                              ,GeForce 940MX                                     ,15.6,0,1,0,1000.0,0.0,0,0,0,1,0,0,0,Budget,597.0,8,0,1080,1920,0,0,0,0,1,0,2.3
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,7695,Intel Core i7 7820HK 2.9GHz,Intel Core i7-7820HK @ 2.90GHz,2180,Nvidia,875,14489,Nvidia GeForce GTX 1070                           ,GeForce GTX 1070 Ti                               ,17.3,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,High End,2799.0,16,1,1440,2560,0,0,0,1,0,0,4.42
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,651,6315,Nvidia GeForce GTX 1050 Ti                        ,GeForce GTX 1050 Ti                               ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1159.0,8,1,1080,1920,0,0,0,1,0,0,2.62
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,AMD,579,1012,AMD Radeon 530                                    ,RadeonT R5 430                                    ,15.6,0,1,0,256.0,2000.0,1,0,0,0,0,1,0,Mid Range,1142.4,8,0,1080,1920,0,0,0,0,1,0,2.02
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,3665,Intel Core i7 7600U 2.8GHz,Intel Core i7-7600U @ 2.80GHz,1989,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,1,0,0,0,Mid Range,1099.0,8,0,1080,1920,0,0,0,0,0,1,1.6
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,875,14489,Nvidia GeForce GTX 1070                           ,GeForce GTX 1070 Ti                               ,17.3,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,High End,1999.0,12,0,1080,1920,0,0,0,1,0,0,3.35
0,0,0,0,0,0,0,0,0,1,0,0,Intel,2,1128,Intel Celeron Dual Core N3350 1.1GHz,Intel Celeron N3350 @ 1.10GHz,809,Intel,218,922,Intel HD Graphics 500                             ,Intel HD Graphics 620                             ,11.6,0,0,0,32.0,0.0,1,0,0,0,0,1,0,Budget,299.0,4,1,1080,1920,0,1,1,0,0,0,1.16
0,0,0,0,0,0,0,0,0,0,1,0,Intel,2,664,Intel Celeron Dual Core N3060 1.6GHz,Intel Celeron N3060 @ 1.60GHz,629,Intel,218,922,Intel HD Graphics 400                             ,Intel HD Graphics 620                             ,11.6,1,0,0,16.0,0.0,0,0,1,0,0,0,0,Budget,269.0,4,0,768,1366,0,0,0,0,1,0,1.15
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1010.0,8,1,1080,1920,0,0,0,0,1,0,1.4
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,2981,Intel Core i3 7130U 2.7GHz,Intel Core i3-7130U @ 2.70GHz,1582,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Budget,599.0,4,1,1080,1920,0,0,0,0,1,0,1.7
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3665,Intel Core i7 7600U 2.8GHz,Intel Core i7-7600U @ 2.80GHz,1989,Nvidia,171,1504,Nvidia GeForce 940MX                              ,GeForce 940MX                                     ,15.6,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,2445.0,16,1,2160,3840,0,0,0,0,0,0,2.3
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,7213,Intel Core i7 7820HQ 2.9GHz,Intel Core i7-7820HQ @ 2.90GHz,2141,Nvidia,387,4347,Nvidia Quadro M2200M                              ,Quadro M2200                                      ,15.6,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,2449.0,16,0,1080,1920,0,0,0,0,1,0,2.5
0,0,1,0,0,0,0,0,0,0,0,0,AMD,8,23278,AMD Ryzen 1600 3.2GHz,AMD Ryzen 7 6800H,3338,AMD,885,7798,AMD Radeon RX 580                                 ,Radeon RX 580X                                    ,17.3,0,1,0,256.0,1000.0,1,0,0,0,0,1,0,High End,1695.0,8,0,1080,1920,0,0,0,1,0,0,3.2
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,664,Intel Celeron Dual Core N3060 1.6GHz,Intel Celeron N3060 @ 1.60GHz,629,Intel,218,922,Intel HD Graphics 400                             ,Intel HD Graphics 620                             ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Budget,347.0,4,0,768,1366,0,0,0,0,1,0,2.1
0,0,0,0,0,0,0,0,0,1,0,0,Intel,2,2670,Intel Core i7 7Y75 1.3GHz,Intel Core i7-7Y75 @ 1.30GHz,1612,Intel,218,922,Intel HD Graphics 615                             ,Intel HD Graphics 620                             ,12.3,0,0,0,512.0,0.0,1,0,1,0,0,0,0,High End,2199.0,16,0,1600,2400,0,1,0,0,0,1,1.1
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,2382.0,24,0,1440,2560,0,0,0,0,0,1,1.32
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,0,0,256.0,0.0,1,0,0,1,0,0,0,Budget,559.0,4,0,1080,1920,0,0,0,0,1,0,2.0
0,0,0,0,0,1,0,0,0,0,0,0,AMD,2,1334,AMD A6-Series 9220 2.5GHz,AMD A6-9225,1179,AMD,278,1543,AMD Radeon R4                                     ,Radeon RX 640                                     ,17.3,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,519.0,8,0,900,1600,0,0,0,0,1,0,2.8
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,AMD,579,1012,AMD Radeon 530                                    ,RadeonT R5 430                                    ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,749.0,4,0,1080,1920,0,0,0,0,1,0,2.2
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,12.5,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1429.0,8,1,1080,1920,0,0,0,0,0,1,1.36
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,2138,Intel Pentium Quad Core N4200 1.1GHz,Intel Pentium N4200 @ 1.10GHz,857,Intel,218,922,Intel HD Graphics 505                             ,Intel HD Graphics 620                             ,15.6,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Budget,349.0,4,0,1080,1920,0,0,0,0,1,0,2.2
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1099.0,8,1,1080,1920,0,0,0,1,0,0,2.2
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5513,Intel Core i5 7440HQ 2.8GHz,Intel Core i5-7440HQ @ 2.80GHz,2017,Nvidia,191,1303,Nvidia GeForce 930MX                              ,GeForce 930MX                                     ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1179.0,8,0,1080,1920,0,0,0,0,1,0,1.64
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,1,0,500.0,0.0,0,0,0,1,0,0,0,Budget,441.8,4,0,768,1366,0,0,0,0,1,0,2.4
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,8184,Intel Xeon E3-1505M V6 3GHz,Intel Xeon E3-1535M v6 @ 3.10GHz,2386,Nvidia,427,2840,Nvidia Quadro M620                                ,Quadro M620                                       ,15.6,1,1,0,64.0,1000.0,0,0,0,0,0,1,0,High End,1993.0,8,0,1080,1920,0,0,0,0,0,0,2.23
0,0,0,0,0,0,0,1,0,0,0,0,Intel,4,5107,Intel Core i5 7300HQ 2.5GHz,Intel Core i5-7300HQ @ 2.50GHz,1968,Nvidia,651,6315,Nvidia GeForce GTX 1050                           ,GeForce GTX 1050 Ti                               ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1027.74,8,0,1080,1920,0,0,0,1,0,0,2.2
0,0,0,0,0,0,0,0,0,1,0,0,Intel,2,4099,Intel Core i7 7660U 2.5GHz,Intel Core i7-7660U @ 2.50GHz,2137,Intel,563,1429,Intel Iris Plus Graphics 640                      ,Intel Iris Pro Graphics 6200                      ,13.5,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,2589.0,16,0,1504,2256,0,1,0,0,0,1,1.25
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Budget,589.0,8,0,768,1366,0,0,0,0,1,0,1.91
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,6934,Intel Core i7 6820HQ 2.7GHz,Intel Core i7-6820HQ @ 2.70GHz,1991,Nvidia,427,2840,Nvidia Quadro M620                                ,Quadro M620                                       ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1975.0,16,1,1080,1920,0,0,0,0,0,0,2.17
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,7213,Intel Core i7 7820HQ 2.9GHz,Intel Core i7-7820HQ @ 2.90GHz,2141,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,0,0,512.0,0.0,1,0,0,0,0,1,0,Mid Range,1534.0,8,1,1080,1920,0,0,0,0,0,0,2.31
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,1345.0,8,0,1080,1920,0,0,0,0,1,0,1.65
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,AMD,579,1012,AMD Radeon 530                                    ,RadeonT R5 430                                    ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,979.0,8,0,1080,1920,0,0,0,0,1,0,2.36
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,1361,Intel Pentium Quad Core N3710 1.6GHz,Intel Pentium N3710 @ 1.60GHz,685,Intel,218,922,Intel HD Graphics 405                             ,Intel HD Graphics 620                             ,11.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Budget,479.0,4,0,768,1366,0,1,1,0,0,0,1.47
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.7GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,693,8782,Nvidia GeForce GTX 1060                           ,GeForce GTX 1060 5GB                              ,17.3,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,High End,2046.0,8,1,1080,1920,0,0,0,0,1,0,4.42
0,0,0,0,0,0,0,0,0,1,0,0,Intel,2,2589,Intel Core M m3-7Y30 2.2GHz,Intel Core m3-7Y30 @ 1.00GHz,1386,Intel,218,922,Intel HD Graphics 615                             ,Intel HD Graphics 620                             ,13.5,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Mid Range,989.0,4,0,1504,2256,0,1,0,0,0,1,1.252
0,0,0,0,0,0,0,0,0,1,0,0,Intel,2,4099,Intel Core i7 7660U 2.5GHz,Intel Core i7-7660U @ 2.50GHz,2137,Intel,563,1429,Intel Iris Plus Graphics 640                      ,Intel Iris Pro Graphics 6200                      ,13.5,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1799.0,8,0,1504,2256,0,1,0,0,0,1,1.25
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,17.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,Mid Range,639.9,8,0,900,1600,0,0,0,0,1,0,2.5
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,Nvidia,171,1504,Nvidia GeForce 940MX                              ,GeForce 940MX                                     ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Budget,544.0,4,0,1080,1920,0,0,0,0,1,0,2.23
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,664,Intel Celeron Dual Core N3060 1.6GHz,Intel Celeron N3060 @ 1.60GHz,629,Intel,218,922,Intel HD Graphics 400                             ,Intel HD Graphics 620                             ,11.6,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Budget,435.0,4,0,768,1366,0,0,0,0,1,0,1.4
0,0,1,0,0,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,749.0,8,0,1080,1920,0,0,0,0,1,0,2.37
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3654,Intel Core i7 7500U 2.7GHz,Intel Core i7-7500U @ 2.70GHz,1948,AMD,227,1046,AMD Radeon R7 M460                                ,Radeon R7 M460                                    ,14.0,0,0,0,512.0,0.0,1,0,0,0,0,0,0,Mid Range,799.0,8,1,1080,1920,0,0,0,0,1,0,1.5
0,0,0,0,0,1,0,0,0,0,0,0,Intel,4,7213,Intel Core i7 7820HQ 2.9GHz,Intel Core i7-7820HQ @ 2.90GHz,2141,Nvidia,387,4347,Nvidia Quadro M2200M                              ,Quadro M2200                                      ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,2090.0,8,0,1080,1920,0,0,0,0,1,0,2.67
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,2138,Intel Pentium Quad Core N4200 1.1GHz,Intel Pentium N4200 @ 1.10GHz,857,Intel,218,922,Intel HD Graphics 500                             ,Intel HD Graphics 620                             ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Budget,304.0,4,0,768,1366,0,0,0,0,1,0,2.0
1,0,0,0,0,0,0,0,0,0,0,0,Intel,2,2274,Intel Core i3 6006U 2GHz,Intel Core i3-6006U @ 2.00GHz,1165,Nvidia,686,2637,Nvidia GeForce GTX 940MX                          ,MONSTER GeForce GTX 675M                          ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Budget,469.0,4,0,768,1366,0,0,0,0,1,0,2.2
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,AMD,579,1012,AMD Radeon 530                                    ,RadeonT R5 430                                    ,15.6,0,1,0,2000.0,0.0,0,0,0,0,0,1,0,Mid Range,759.0,8,0,1080,1920,0,0,0,0,1,0,2.02
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,693,8782,Nvidia GeForce GTX 1060                           ,GeForce GTX 1060 5GB                              ,17.3,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,High End,1699.0,12,1,1080,1920,0,0,0,1,0,0,3.78
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3506,Intel Core i7 6600U 2.6GHz,Intel Core i7-6600U @ 2.60GHz,1849,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1858.0,12,1,1440,2560,0,0,0,0,0,1,1.4
0,0,0,0,1,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,13.3,0,0,0,512.0,0.0,1,0,0,0,0,1,0,High End,1999.0,8,1,2160,3840,0,1,1,0,0,0,1.29
0,0,0,0,1,0,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,AMD,194,1086,AMD FirePro W4190M                                ,Firepro W4190M                                    ,15.6,0,1,0,500.0,0.0,0,0,0,0,0,1,0,Mid Range,1154.0,8,0,1080,1920,0,0,0,0,1,0,1.9
0,0,0,0,0,0,0,0,0,1,0,0,Intel,2,2814,Intel Core i5 7Y57 1.2GHz,Intel Core i5-7Y57 @ 1.20GHz,1699,Intel,218,922,Intel HD Graphics 615                             ,Intel HD Graphics 620                             ,12.3,0,0,0,128.0,0.0,1,0,1,0,0,0,0,Mid Range,1275.0,8,0,1600,2400,0,1,0,0,0,1,1.1
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,Intel,247,1037,Intel UHD Graphics 620                            ,Intel UHD Graphics 620                            ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1841.85,8,0,1080,1920,0,1,0,0,0,1,1.42
0,0,1,0,0,0,0,0,0,0,0,0,Intel,4,6541,Intel Core i7 6700HQ 2.6GHz,Intel Core i7-6700HQ @ 2.60GHz,1918,Intel,218,922,Intel HD Graphics 530                             ,Intel HD Graphics 620                             ,15.6,0,1,0,128.0,1000.0,1,0,0,0,0,1,0,Mid Range,1299.0,12,1,2160,3840,0,0,0,0,1,0,2.06
0,0,0,1,0,0,0,0,0,0,0,0,Intel,2,2640,Intel Core i3 6100U 2.3GHz,Intel Core i3-6100U @ 2.30GHz,1346,Intel,218,922,Intel HD Graphics 520                             ,Intel HD Graphics 620                             ,14.0,0,0,0,128.0,0.0,1,0,0,0,0,1,0,Mid Range,740.0,8,0,768,1366,0,0,0,0,1,0,1.79
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,6955,Intel Core i7 7700HQ 2.8GHz,Intel Core i7-7700HQ @ 2.80GHz,2069,Nvidia,313,3347,Nvidia Quadro M1200                               ,Quadro M1200                                      ,15.6,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,2408.0,8,0,1080,1920,0,0,0,0,0,0,1.78
0,0,0,0,0,1,0,0,0,0,0,0,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,14.0,0,0,0,180.0,0.0,1,0,0,0,0,1,0,Mid Range,1364.0,8,0,1080,1920,0,0,0,0,1,0,1.7
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5940,Intel Core i5 8250U 1.6GHz,Intel Core i5-8250U @ 1.60GHz,1932,AMD,164,470,AMD Radeon 520                                    ,Radeon R5 M420                                    ,15.6,0,1,0,1000.0,0.0,0,0,0,0,0,1,0,Mid Range,675.0,8,0,1080,1920,0,0,0,0,1,0,2.2
0,0,0,0,0,0,0,0,0,0,0,1,Intel,2,3413,Intel Core i5 7200U 2.5GHz,Intel Core i5-7200U @ 2.50GHz,1780,Intel,218,922,Intel HD Graphics 620                             ,Intel HD Graphics 620                             ,13.3,0,0,0,256.0,0.0,1,0,0,0,0,1,0,High End,1672.0,8,1,1080,1920,0,0,0,0,1,0,1.05
0,0,0,1,0,0,0,0,0,0,0,0,Intel,4,5950,Intel Core i7 8550U 1.8GHz,Intel Core i7-8550U @ 1.80GHz,2071,Nvidia,171,1504,Nvidia GeForce 940MX                              ,GeForce 940MX                                     ,15.6,0,0,0,512.0,0.0,1,0,0,0,0,1,0,Mid Range,1262.0,8,1,1080,1920,0,0,0,0,1,0,2.16
